,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,created_time,lonlat,geometry
534,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-07-22T05:08:07.000,09 MANHATTAN,Drinking,2011-07-22 00:01:54,WEST 140 STREET,WEST 141 STREET,In Public,2011-07-22T08:01:54.000,Precinct,BROADWAY,10031,,,,40.8235741135,"{u'type': u'Point', u'coordinates': [-73.952534054798, 40.823574113509]}",Street/Sidewalk,-73.9525340548,PHONE,MANHATTAN,Unspecified,2011-07-22T05:08:07.000,,Closed,BROADWAY,20877203,997387,239331,00:01:54,"(-73.95253405479846, 40.8235741135093)",POINT (-73.95253405479846 40.8235741135093)
535,ADDRESS,NYPD,New York City Police Department,1017510065,MANHATTAN,NEW YORK,2011-07-21T10:46:29.000,11 MANHATTAN,Drinking,2011-07-20 23:03:28,5 AVENUE,MADISON AVENUE,In Public,2011-07-21T07:03:28.000,Precinct,16 EAST 127 STREET,10035,,,,40.8074379045,"{u'type': u'Point', u'coordinates': [-73.940686466414, 40.807437904467]}",Residential Building/House,-73.9406864664,PHONE,MANHATTAN,Unspecified,2011-07-21T10:46:30.000,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Closed,EAST 127 STREET,20868201,1000670,233454,23:03:28,"(-73.94068646641428, 40.807437904467484)",POINT (-73.94068646641428 40.80743790446748)
536,ADDRESS,NYPD,New York City Police Department,1011450143,MANHATTAN,NEW YORK,2011-07-22T23:37:43.000,07 MANHATTAN,Drinking,2011-07-22 22:31:40,COLUMBUS AVENUE,AMSTERDAM AVENUE,In Public,2011-07-23T06:31:40.000,Precinct,126 WEST 74 STREET,10023,,,,40.7791228544,"{u'type': u'Point', u'coordinates': [-73.978790528631, 40.779122854402]}",Street/Sidewalk,-73.9787905286,PHONE,MANHATTAN,Unspecified,2011-07-22T23:37:43.000,,Closed,WEST 74 STREET,20884217,990124,223133,22:31:40,"(-73.97879052863051, 40.77912285440247)",POINT (-73.97879052863051 40.77912285440247)
537,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-07-23T23:21:24.000,10 MANHATTAN,Drinking,2011-07-23 21:30:27,LENOX AVENUE,7 AVENUE,In Public,2011-07-24T05:30:27.000,Precinct,WEST 134 STREET,10030,,,,40.8140262845,"{u'type': u'Point', u'coordinates': [-73.942754245313, 40.814026284525]}",Park/Playground,-73.9427542453,PHONE,MANHATTAN,Unspecified,2011-07-23T23:21:24.000,,Closed,WEST 134 STREET,20893477,1000096,235854,21:30:27,"(-73.94275424531254, 40.81402628452507)",POINT (-73.94275424531254 40.81402628452507)
538,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-07-25T23:34:47.000,11 MANHATTAN,Drinking,2011-07-25 22:58:19,,,In Public,2011-07-26T06:58:19.000,Precinct,,10029,EAST  101 STREET,LEXINGTON AVENUE,,40.7890547723,"{u'type': u'Point', u'coordinates': [-73.948604317229, 40.789054772264]}",Street/Sidewalk,-73.9486043172,PHONE,MANHATTAN,Unspecified,2011-07-25T23:34:47.000,,Closed,,20903927,998482,226755,22:58:19,"(-73.94860431722941, 40.78905477226438)",POINT (-73.94860431722941 40.78905477226438)
539,ADDRESS,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-07-26T06:35:33.000,12 MANHATTAN,Drinking,2011-07-26 00:16:45,SICKLES STREET,BEND,In Public,2011-07-26T08:16:45.000,Precinct,125 HILLSIDE AVENUE,10040,,,,40.8600678484,"{u'type': u'Point', u'coordinates': [-73.92652604921, 40.860067848356]}",Residential Building/House,-73.9265260492,PHONE,MANHATTAN,Unspecified,2011-07-26T06:35:33.000,,Closed,HILLSIDE AVENUE,20904318,1004574,252632,00:16:45,"(-73.92652604920997, 40.860067848356294)",POINT (-73.92652604920997 40.86006784835629)
540,ADDRESS,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-07-31T06:48:12.000,12 MANHATTAN,Drinking,2011-07-31 01:39:47,SICKLES STREET,BEND,In Public,2011-07-31T09:39:47.000,Precinct,125 HILLSIDE AVENUE,10040,,,,40.8600678484,"{u'type': u'Point', u'coordinates': [-73.92652604921, 40.860067848356]}",Street/Sidewalk,-73.9265260492,PHONE,MANHATTAN,Unspecified,2011-07-31T06:48:12.000,,Closed,HILLSIDE AVENUE,20939382,1004574,252632,01:39:47,"(-73.92652604920997, 40.860067848356294)",POINT (-73.92652604920997 40.86006784835629)
541,ADDRESS,NYPD,New York City Police Department,1022360017,MANHATTAN,NEW YORK,2011-08-01T00:04:03.000,12 MANHATTAN,Drinking,2011-07-31 22:02:17,VERMILYEA AVENUE,BROADWAY,In Public,2011-08-01T06:02:17.000,Precinct,560 ISHAM STREET,10034,,,,40.8674545226,"{u'type': u'Point', u'coordinates': [-73.919341050853, 40.867454522557]}",Street/Sidewalk,-73.9193410509,PHONE,MANHATTAN,Unspecified,2011-08-01T00:04:03.000,,Closed,ISHAM STREET,20943636,1006559,255325,22:02:17,"(-73.91934105085295, 40.867454522556976)",POINT (-73.91934105085295 40.86745452255698)
542,ADDRESS,NYPD,New York City Police Department,1021370145,MANHATTAN,NEW YORK,2011-08-05T00:39:37.000,12 MANHATTAN,Drinking,2011-08-05 00:19:11,BROADWAY,FT WASHINGTON AVENUE,In Public,2011-08-05T08:19:11.000,Precinct,601 WEST 164 STREET,10032,,,,40.8385828976,"{u'type': u'Point', u'coordinates': [-73.942035619603, 40.838582897568]}",Street/Sidewalk,-73.9420356196,PHONE,MANHATTAN,Unspecified,2011-08-05T00:39:37.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 164 STREET,20971785,1000289,244801,00:19:11,"(-73.94203561960319, 40.838582897567655)",POINT (-73.94203561960319 40.83858289756765)
543,ADDRESS,NYPD,New York City Police Department,1021550078,MANHATTAN,NEW YORK,2011-08-05T04:35:20.000,12 MANHATTAN,Drinking,2011-08-04 23:50:48,AMSTERDAM AVENUE,AUDUBON AVENUE,In Public,2011-08-05T07:50:48.000,Precinct,520 WEST 184 STREET,10033,,,,40.8502167492,"{u'type': u'Point', u'coordinates': [-73.930368404441, 40.85021674919]}",Street/Sidewalk,-73.9303684044,PHONE,MANHATTAN,Unspecified,2011-08-05T04:35:20.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 184 STREET,20972489,1003514,249042,23:50:48,"(-73.93036840444063, 40.85021674919049)",POINT (-73.93036840444063 40.85021674919049)
544,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-08-11T04:49:48.000,09 MANHATTAN,Drinking,2011-08-11 03:55:49,WEST 140 STREET,WEST 141 STREET,In Public,2011-08-11T11:55:49.000,Precinct,BROADWAY,10031,,,,40.8235741135,"{u'type': u'Point', u'coordinates': [-73.952534054798, 40.823574113509]}",Street/Sidewalk,-73.9525340548,PHONE,MANHATTAN,Unspecified,2011-08-11T04:49:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,BROADWAY,21013634,997387,239331,03:55:49,"(-73.95253405479846, 40.8235741135093)",POINT (-73.95253405479846 40.8235741135093)
545,ADDRESS,NYPD,New York City Police Department,1021420090,MANHATTAN,NEW YORK,2011-08-12T02:27:30.000,12 MANHATTAN,Drinking,2011-08-12 01:29:00,WEST 172 STREET,WEST 173 STREET,In Public,2011-08-12T09:29:00.000,Precinct,286 FORT WASHINGTON AVENUE,10032,,,,40.8447852826,"{u'type': u'Point', u'coordinates': [-73.940743523476, 40.844785282626]}",Street/Sidewalk,-73.9407435235,PHONE,MANHATTAN,Unspecified,2011-08-12T02:27:30.000,The Police Department issued a summons in response to the complaint.,Closed,FORT WASHINGTON AVENUE,21015329,1000645,247061,01:29:00,"(-73.94074352347612, 40.84478528262564)",POINT (-73.94074352347612 40.84478528262564)
546,ADDRESS,NYPD,New York City Police Department,1017510066,MANHATTAN,NEW YORK,2011-08-13T16:53:04.000,11 MANHATTAN,Drinking,2011-08-13 00:55:30,5 AVENUE,MADISON AVENUE,In Public,2011-08-13T08:55:30.000,Precinct,14 EAST 127 STREET,10035,,,,40.8074626348,"{u'type': u'Point', u'coordinates': [-73.940740628509, 40.80746263484]}",Street/Sidewalk,-73.9407406285,PHONE,MANHATTAN,Unspecified,2011-08-13T16:53:05.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,EAST 127 STREET,21021021,1000655,233463,00:55:30,"(-73.94074062850945, 40.807462634839666)",POINT (-73.94074062850945 40.80746263483967)
547,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-08-12T23:03:43.000,07 MANHATTAN,Drinking,2011-08-12 22:13:36,,,In Public,2011-08-13T06:13:36.000,Precinct,,10024,WEST   89 STREET,AMSTERDAM AVENUE,,40.7896149013,"{u'type': u'Point', u'coordinates': [-73.973608572666, 40.789614901347]}",Street/Sidewalk,-73.9736085727,PHONE,MANHATTAN,Unspecified,2011-08-12T23:03:43.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,21022383,991558,226956,22:13:36,"(-73.9736085726657, 40.789614901346546)",POINT (-73.9736085726657 40.78961490134655)
548,ADDRESS,NYPD,New York City Police Department,1005880071,MANHATTAN,NEW YORK,2011-08-16T03:56:49.000,02 MANHATTAN,Drinking,2011-08-16 01:18:48,BEDFORD STREET,BLEECKER STREET,In Public,2011-08-16T09:18:48.000,Precinct,35 GROVE STREET,10014,,,,40.7327220503,"{u'type': u'Point', u'coordinates': [-74.00461852546, 40.732722050299]}",Residential Building/House,-74.0046185255,PHONE,MANHATTAN,Unspecified,2011-08-16T03:56:49.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,GROVE STREET,21038394,982970,206227,01:18:48,"(-74.00461852546024, 40.73272205029939)",POINT (-74.00461852546024 40.73272205029939)
549,ADDRESS,NYPD,New York City Police Department,1021740154,MANHATTAN,NEW YORK,2011-08-18T00:36:27.000,12 MANHATTAN,Drinking,2011-08-17 23:48:45,NAGLE AVENUE,SHERMAN AVENUE,In Public,2011-08-18T07:48:45.000,Precinct,29 SICKLES STREET,10040,,,,40.861215863,"{u'type': u'Point', u'coordinates': [-73.927681643495, 40.861215863042]}",Residential Building/House,-73.9276816435,PHONE,MANHATTAN,Unspecified,2011-08-18T00:36:27.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,SICKLES STREET,21055918,1004254,253050,23:48:45,"(-73.9276816434947, 40.86121586304205)",POINT (-73.92768164349469 40.86121586304205)
550,ADDRESS,NYPD,New York City Police Department,1004160001,MANHATTAN,NEW YORK,2011-09-02T23:11:50.000,03 MANHATTAN,Drinking,2011-09-02 22:18:13,ELDRIDGE STREET,ALLEN STREET,In Public,2011-09-03T06:18:13.000,Precinct,75 STANTON STREET,10002,,,,40.7217426366,"{u'type': u'Point', u'coordinates': [-73.989480155021, 40.721742636618]}",Residential Building/House,-73.989480155,PHONE,MANHATTAN,Unspecified,2011-09-02T23:11:50.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,STANTON STREET,21354416,987166,202227,22:18:13,"(-73.98948015502111, 40.721742636618146)",POINT (-73.98948015502111 40.72174263661815)
551,ADDRESS,NYPD,New York City Police Department,1017960038,MANHATTAN,NEW YORK,2011-09-02T23:01:25.000,11 MANHATTAN,Drinking,2011-09-02 21:36:26,2 AVENUE,1 AVENUE,In Public,2011-09-03T05:36:26.000,Precinct,334 EAST 120 STREET,10035,,,,40.799030267,"{u'type': u'Point', u'coordinates': [-73.934611656211, 40.799030267035]}",Residential Building/House,-73.9346116562,PHONE,MANHATTAN,Unspecified,2011-09-02T23:01:25.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 120 STREET,21355400,1002354,230392,21:36:26,"(-73.93461165621147, 40.79903026703463)",POINT (-73.93461165621147 40.79903026703463)
552,ADDRESS,NYPD,New York City Police Department,1018610002,MANHATTAN,NEW YORK,2011-09-05T01:52:32.000,07 MANHATTAN,Drinking,2011-09-04 23:53:31,WEST 106 STREET,WEST 107 STREET,In Public,2011-09-05T07:53:31.000,Precinct,943 AMSTERDAM AVENUE,10025,,,,40.8006301207,"{u'type': u'Point', u'coordinates': [-73.96556049487, 40.800630120742]}",Street/Sidewalk,-73.9655604949,PHONE,MANHATTAN,Unspecified,2011-09-05T01:52:32.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,AMSTERDAM AVENUE,21364890,993785,230970,23:53:31,"(-73.96556049486964, 40.80063012074193)",POINT (-73.96556049486964 40.80063012074193)
553,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-09-05T22:29:56.000,12 MANHATTAN,Drinking,2011-09-05 20:38:54,,,In Public,2011-09-06T04:38:54.000,Precinct,,10034,ISHAM STREET,SEAMAN AVENUE,,40.8698764214,"{u'type': u'Point', u'coordinates': [-73.920896465479, 40.869876421365]}",Street/Sidewalk,-73.9208964655,PHONE,MANHATTAN,Unspecified,2011-09-05T22:29:56.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,,21368079,1006128,256207,20:38:54,"(-73.92089646547889, 40.86987642136505)",POINT (-73.92089646547889 40.86987642136505)
554,ADDRESS,NYPD,New York City Police Department,1004440014,MANHATTAN,NEW YORK,2011-09-09T21:00:02.000,03 MANHATTAN,Drinking,2011-09-09 20:40:02,2 AVENUE,1 AVENUE,In Public,2011-09-10T04:40:02.000,Precinct,50 EAST 3 STREET,10003,,,,40.7253025645,"{u'type': u'Point', u'coordinates': [-73.989230653395, 40.725302564463]}",Residential Building/House,-73.9892306534,PHONE,MANHATTAN,Unspecified,2011-09-09T21:00:03.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,EAST 3 STREET,21400411,987235,203524,20:40:02,"(-73.98923065339514, 40.725302564463135)",POINT (-73.98923065339514 40.72530256446314)
555,ADDRESS,NYPD,New York City Police Department,1012140001,MANHATTAN,NEW YORK,2011-09-09T23:02:17.000,07 MANHATTAN,Drinking,2011-09-09 22:02:17,COLUMBUS AVENUE,AMSTERDAM AVENUE,In Public,2011-09-10T06:02:17.000,Precinct,177 WEST 83 STREET,10024,,,,40.7853747201,"{u'type': u'Point', u'coordinates': [-73.975560234709, 40.785374720115]}",Residential Building/House,-73.9755602347,PHONE,MANHATTAN,Unspecified,2011-09-09T23:02:17.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 83 STREET,21400634,991018,225411,22:02:17,"(-73.97556023470895, 40.785374720115215)",POINT (-73.97556023470895 40.78537472011521)
556,ADDRESS,NYPD,New York City Police Department,1022220029,MANHATTAN,NEW YORK,2011-09-15T01:43:46.000,12 MANHATTAN,Drinking,2011-09-14 22:36:39,WEST 204 STREET,WEST 207 STREET,In Public,2011-09-15T06:36:39.000,Precinct,128 POST AVENUE,10034,,,,40.8646141584,"{u'type': u'Point', u'coordinates': [-73.919912110666, 40.864614158397]}",Street/Sidewalk,-73.9199121107,PHONE,MANHATTAN,Unspecified,2011-09-15T01:43:46.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,POST AVENUE,21435981,1006402,254290,22:36:39,"(-73.91991211066579, 40.86461415839663)",POINT (-73.91991211066579 40.86461415839663)
557,ADDRESS,NYPD,New York City Police Department,1007790007,MANHATTAN,NEW YORK,2011-09-19T23:14:24.000,05 MANHATTAN,Drinking,2011-09-19 20:33:12,7 AVENUE,8 AVENUE,In Public,2011-09-20T04:33:12.000,Precinct,257 WEST 29 STREET,10001,,,,40.7485207985,"{u'type': u'Point', u'coordinates': [-73.994463673256, 40.748520798507]}",Residential Building/House,-73.9944636733,PHONE,MANHATTAN,Unspecified,2011-09-19T23:14:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 29 STREET,21468899,985784,211983,20:33:12,"(-73.9944636732564, 40.74852079850655)",POINT (-73.9944636732564 40.74852079850655)
558,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2011-09-22T05:24:58.000,12 MANHATTAN,Drinking,2011-09-22 03:30:19,,,In Public,2011-09-22T11:30:19.000,Precinct,,10040,WEST  192 STREET,ST NICHOLAS AVENUE,,40.8561799793,"{u'type': u'Point', u'coordinates': [-73.928713756981, 40.856179979283]}",Street/Sidewalk,-73.928713757,PHONE,MANHATTAN,Unspecified,2011-09-22T05:24:58.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,,21491759,1003970,251215,03:30:19,"(-73.92871375698074, 40.85617997928327)",POINT (-73.92871375698074 40.85617997928327)
559,ADDRESS,NYPD,New York City Police Department,1002560001,MANHATTAN,NEW YORK,2011-09-23T05:38:13.000,03 MANHATTAN,Drinking,2011-09-23 00:16:28,MADISON STREET,CHERRY STREET,In Public,2011-09-23T08:16:28.000,Precinct,45 RUTGERS STREET,10002,,,,40.7120756254,"{u'type': u'Point', u'coordinates': [-73.989864033881, 40.712075625381]}",Store/Commercial,-73.9898640339,PHONE,MANHATTAN,Unspecified,2011-09-23T05:38:13.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,RUTGERS STREET,21490837,987060,198705,00:16:28,"(-73.9898640338808, 40.712075625381324)",POINT (-73.98986403388081 40.71207562538132)
560,ADDRESS,NYPD,New York City Police Department,1017510064,MANHATTAN,NEW YORK,2011-09-25T03:13:29.000,11 MANHATTAN,Drinking,2011-09-24 23:28:15,5 AVENUE,MADISON AVENUE,In Public,2011-09-25T07:28:15.000,Precinct,20 EAST 127 STREET,10035,,,,40.8073911846,"{u'type': u'Point', u'coordinates': [-73.940570915354, 40.807391184646]}",Residential Building/House,-73.9405709154,PHONE,MANHATTAN,Unspecified,2011-09-25T03:13:29.000,The Police Department reviewed your complaint and provided additional information below.,Closed,EAST 127 STREET,21506654,1000702,233437,23:28:15,"(-73.94057091535423, 40.80739118464557)",POINT (-73.94057091535423 40.80739118464557)
561,ADDRESS,NYPD,New York City Police Department,1017510066,MANHATTAN,NEW YORK,2011-09-25T22:47:12.000,11 MANHATTAN,Drinking,2011-09-25 21:04:32,5 AVENUE,MADISON AVENUE,In Public,2011-09-26T05:04:32.000,Precinct,14 EAST 127 STREET,10035,,,,40.8074626348,"{u'type': u'Point', u'coordinates': [-73.940740628509, 40.80746263484]}",Residential Building/House,-73.9407406285,PHONE,MANHATTAN,Unspecified,2011-09-25T22:47:12.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 127 STREET,21514081,1000655,233463,21:04:32,"(-73.94074062850945, 40.807462634839666)",POINT (-73.94074062850945 40.80746263483967)
562,ADDRESS,NYPD,New York City Police Department,1019370023,MANHATTAN,NEW YORK,2011-09-29T04:17:18.000,10 MANHATTAN,Drinking,2011-09-29 00:08:11,7 AVENUE,8 AVENUE,In Public,2011-09-29T08:08:11.000,Precinct,215 WEST 131 STREET,10027,,,,40.8130508591,"{u'type': u'Point', u'coordinates': [-73.946277348615, 40.813050859102]}",Street/Sidewalk,-73.9462773486,PHONE,MANHATTAN,Unspecified,2011-09-29T04:17:18.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 131 STREET,21541663,999121,235498,00:08:11,"(-73.94627734861524, 40.81305085910166)",POINT (-73.94627734861524 40.81305085910166)
